,Account,Company,Order,SKU,Country,Year,Quantity,UnitPrice,transactionComplete
4140,123456776,Gen Power,99986,s2-supercomputer,Angola,1977,2049,472,False
4141,123456778,GitHub,99993,s4-supercomputer,Zimbabwe,2018,6691,56,True
4142,123456788,Super Sexy Dingo,99987,s9-supercomputer,Micronesia,2011,9911,642,True
4143,123456770,Kirlosker Service Center,99985,s6-supercomputer,Iran,2018,5209,144,False
4144,123456777,SAS Web Tec,99996,s5-supercomputer,Uruguay,1974,6892,216,True
4145,123456775,Super Sexy Dingo,99995,s8-supercomputer,Kiribati,1975,6406,106,True
4146,123456780,SAS Web Tec,99986,s3-supercomputer,Netherlands,2012,8878,645,False
4147,123456778,Kirlosker Service Center,99987,s3-supercomputer,Lebanon,2009,7443,666,True
4148,123456783,Loolo INC,99996,s8-supercomputer,Madagascar,1991,5330,233,False
4149,123456770,Gen Power,99992,s1-supercomputer,Dominica,2001,9687,70,False
4150,123456782,My SQ Man,99990,s3-supercomputer,Papua New Guinea,2016,672,114,True
4151,123456780,Will LLC,99989,s4-supercomputer,Andorra,1988,7562,16,False
4152,123456775,SAS Web Tec,99980,s8-supercomputer,Cook Islands,1986,3600,559,False
4153,123456775,Loolo INC,99996,s3-supercomputer,Croatia,1970,4502,54,False
4154,123456775,My SQ Man,99998,s5-supercomputer,Dominica,1994,5208,305,True
4155,123456775,Loolo INC,99981,s6-supercomputer,Tuvalu,2012,4390,146,True
4156,123456771,Loolo INC,99987,s7-supercomputer,India,2014,8174,471,False
4157,123456789,Will LLC,99998,s4-supercomputer,Poland,2016,2668,697,False
4158,123456787,My SQ Man,99993,s6-supercomputer,Armenia,1989,338,212,True
4159,123456784,Name IT,99999,s11-supercomputer,Wallis and Futuna,1974,8877,16,False
4160,123456774,ABC Dogma,99982,s11-supercomputer,Nigeria,2015,7275,576,False
4161,123456781,GitHub,99987,s4-supercomputer,Ukraine,1980,3595,412,True
4162,123456784,Kulas Inc,99998,s10-supercomputer,Lithuania,2002,9832,195,False
4163,123456775,Loolo INC,99991,s6-supercomputer,Austria,2004,8145,328,True
4164,123456778,Kirlosker Service Center,99983,s5-supercomputer,Yemen,2014,2738,80,False
4165,123456775,My SQ Man,99982,s11-supercomputer,New Zealand,1981,6254,227,True
4166,123456778,Will LLC,99981,s7-supercomputer,Svalbard & Jan Mayen Islands,1977,2687,194,True
4167,123456770,Kirlosker Service Center,99985,s1-supercomputer,Chile,1971,2980,425,True
4168,123456781,Kulas Inc,99995,s3-supercomputer,New Zealand,1972,2150,624,True
4169,123456783,Will LLC,99999,s1-supercomputer,Christmas Island,1992,2363,95,True
4170,123456778,ABC Dogma,99998,s1-supercomputer,Sweden,1998,5534,504,False
4171,123456775,SAS Web Tec,99983,s2-supercomputer,Martinique,2014,9598,269,True
4172,123456770,Pryianka Ji,99982,s2-supercomputer,Cocos (Keeling) Islands,2001,1754,371,True
4173,123456785,Loolo INC,99993,s10-supercomputer,Bolivia,1998,4240,571,True
4174,123456784,Super Sexy Dingo,99993,s11-supercomputer,Holy See (Vatican City State),2011,4543,48,True
4175,123456789,Name IT,99999,s1-supercomputer,Rwanda,1973,9027,203,False
4176,123456782,Kulas Inc,99987,s6-supercomputer,Fiji,2004,513,328,True
4177,123456782,My SQ Man,99985,s7-supercomputer,Cocos (Keeling) Islands,1975,6184,279,False
4178,123456789,Super Sexy Dingo,99999,s1-supercomputer,Denmark,1992,9196,107,True
4179,123456788,Name IT,99981,s7-supercomputer,Greenland,1985,2649,675,True
4180,123456770,Gen Power,99985,s4-supercomputer,Botswana,1985,838,683,False
4181,123456775,SAS Web Tec,99983,s8-supercomputer,Tanzania,2015,7140,509,False
4182,123456776,Kirlosker Service Center,99980,s9-supercomputer,Dominica,1970,6085,170,False
4183,123456778,ABC Dogma,99991,s7-supercomputer,Jersey,2001,7449,384,True
4184,123456772,Loolo INC,99996,s1-supercomputer,Saint Pierre and Miquelon,2014,2364,541,True
4185,123456786,Super Sexy Dingo,99996,s4-supercomputer,Liberia,1972,9116,337,True
4186,123456779,Super Sexy Dingo,99998,s3-supercomputer,Mauritius,1996,5299,208,True
4187,123456779,Gen Power,99989,s4-supercomputer,Vietnam,1976,9134,415,False
4188,123456785,Gen Power,99986,s5-supercomputer,Palau,1977,2271,557,True
4189,123456781,SAS Web Tec,99999,s8-supercomputer,Niue,1978,5352,699,False
4190,123456774,GitHub,99998,s2-supercomputer,Qatar,2014,7420,457,True
4191,123456789,ABC Dogma,99998,s10-supercomputer,Jordan,1970,9559,513,False
4192,123456784,ABC Dogma,99985,s3-supercomputer,Slovenia,2009,9161,261,False
4193,123456781,Name IT,99990,s3-supercomputer,Cote d'Ivoire,1992,8288,383,False
4194,123456775,Pryianka Ji,99985,s3-supercomputer,Tonga,2014,711,316,True
4195,123456785,My SQ Man,99985,s5-supercomputer,Sierra Leone,2018,3937,247,False
4196,123456775,Gen Power,99995,s4-supercomputer,Isle of Man,1975,2997,648,True
4197,123456772,Super Sexy Dingo,99987,s3-supercomputer,Saint Lucia,2017,4437,187,True
4198,123456786,ABC Dogma,99992,s4-supercomputer,Aruba,1989,2279,66,False
4199,123456789,Super Sexy Dingo,99987,s10-supercomputer,San Marino,1997,4499,507,True
4200,123456784,My SQ Man,99993,s9-supercomputer,Heard Island and McDonald Islands,2009,605,468,False
4201,123456779,SAS Web Tec,99997,s8-supercomputer,Kazakhstan,2008,4602,451,False
4202,123456773,SAS Web Tec,99998,s8-supercomputer,Angola,1974,6279,30,True
4203,123456780,Loolo INC,99985,s9-supercomputer,Turkmenistan,1985,5134,599,False
4204,123456785,GitHub,99980,s3-supercomputer,Namibia,1982,1015,695,False
4205,123456774,Gen Power,99996,s1-supercomputer,Fiji,1987,4893,204,True
4206,123456771,ABC Dogma,99983,s10-supercomputer,Bolivia,1977,9126,580,False
4207,123456771,Will LLC,99986,s11-supercomputer,Belize,1979,7171,90,False
4208,123456787,ABC Dogma,99991,s3-supercomputer,Cyprus,2001,5169,262,True
4209,123456789,Kirlosker Service Center,99987,s5-supercomputer,Albania,2012,554,340,True
4210,123456776,GitHub,99985,s4-supercomputer,Germany,2003,5346,349,False
4211,123456783,ABC Dogma,99981,s9-supercomputer,New Zealand,1986,8398,404,False
4212,123456788,Super Sexy Dingo,99990,s3-supercomputer,British Indian Ocean Territory (Chagos Archipelago),2005,1750,354,True
4213,123456784,SAS Web Tec,99982,s4-supercomputer,Saudi Arabia,2005,742,632,True
4214,123456785,Super Sexy Dingo,99995,s5-supercomputer,Ethiopia,1995,5975,367,True
4215,123456787,My SQ Man,99990,s9-supercomputer,South Georgia and the South Sandwich Islands,1976,5603,207,False
4216,123456773,Loolo INC,99992,s4-supercomputer,Antarctica (the territory South of 60 deg S),1971,4983,93,False
4217,123456782,Kirlosker Service Center,99991,s1-supercomputer,Kiribati,2002,177,121,True
4218,123456783,Loolo INC,99999,s11-supercomputer,Australia,1987,3098,195,False
4219,123456776,GitHub,99999,s4-supercomputer,Samoa,2000,7816,604,False
4220,123456788,Super Sexy Dingo,99992,s2-supercomputer,Bermuda,2001,5959,557,True
4221,123456773,ABC Dogma,99980,s3-supercomputer,Aruba,1972,5341,225,True
4222,123456788,ABC Dogma,99998,s1-supercomputer,Hungary,1995,4259,576,True
4223,123456784,My SQ Man,99990,s7-supercomputer,Guadeloupe,1995,967,694,True
4224,123456773,GitHub,99980,s8-supercomputer,Northern Mariana Islands,1999,252,520,False
4225,123456774,My SQ Man,99998,s6-supercomputer,Christmas Island,1997,378,380,False
4226,123456788,Gen Power,99990,s8-supercomputer,Croatia,1973,1505,338,True
4227,123456771,My SQ Man,99980,s4-supercomputer,Equatorial Guinea,1990,2149,196,False
4228,123456774,GitHub,99990,s8-supercomputer,Lao People's Democratic Republic,1971,7105,431,True
4229,123456773,Kulas Inc,99995,s4-supercomputer,Bahrain,2004,9023,331,False
4230,123456774,SAS Web Tec,99990,s1-supercomputer,Sudan,2016,3871,385,False
4231,123456785,Will LLC,99999,s6-supercomputer,Mali,1972,5814,621,False
4232,123456775,GitHub,99996,s9-supercomputer,Burkina Faso,1981,4290,417,False
4233,123456772,Gen Power,99985,s8-supercomputer,Netherlands,2015,567,619,False
4234,123456786,Pryianka Ji,99992,s7-supercomputer,Saint Martin,1981,6409,177,True
4235,123456781,SAS Web Tec,99991,s2-supercomputer,Cote d'Ivoire,1978,1994,528,False
4236,123456778,Loolo INC,99986,s4-supercomputer,Malaysia,1982,8703,263,False
4237,123456776,Super Sexy Dingo,99985,s7-supercomputer,United Arab Emirates,1999,4723,541,True
4238,123456781,My SQ Man,99999,s4-supercomputer,French Polynesia,1978,9855,471,False
4239,123456784,Loolo INC,99999,s5-supercomputer,Eritrea,1970,2759,210,True
4240,123456775,Will LLC,99981,s4-supercomputer,South Georgia and the South Sandwich Islands,1997,3477,557,True
4241,123456789,Loolo INC,99986,s9-supercomputer,Turkey,1977,5023,583,False
4242,123456789,GitHub,99982,s6-supercomputer,New Zealand,1979,4326,46,False
4243,123456773,Super Sexy Dingo,99991,s1-supercomputer,Myanmar,1980,237,30,True
4244,123456789,Kulas Inc,99980,s3-supercomputer,Mauritania,1983,7165,211,True
4245,123456788,GitHub,99982,s3-supercomputer,Anguilla,1983,9536,658,False
4246,123456773,SAS Web Tec,99993,s3-supercomputer,Estonia,2011,685,362,True
4247,123456786,ABC Dogma,99997,s9-supercomputer,Portugal,1992,950,306,True
4248,123456778,Kulas Inc,99985,s11-supercomputer,Bahamas,1978,1987,36,True
4249,123456772,SAS Web Tec,99981,s7-supercomputer,Colombia,1998,1602,180,False
4250,123456785,Pryianka Ji,99985,s3-supercomputer,Saint Pierre and Miquelon,1976,2539,238,True
4251,123456770,Kirlosker Service Center,99997,s9-supercomputer,Netherlands Antilles,2004,1416,570,False
4252,123456774,Name IT,99994,s11-supercomputer,Mozambique,1998,8028,437,True
4253,123456785,Kirlosker Service Center,99989,s4-supercomputer,Andorra,2018,8300,683,True
4254,123456777,SAS Web Tec,99996,s1-supercomputer,New Caledonia,1972,8663,22,False
4255,123456774,ABC Dogma,99993,s10-supercomputer,Guam,1980,5861,157,False
4256,123456783,ABC Dogma,99983,s8-supercomputer,Cambodia,1987,1553,270,True
4257,123456787,ABC Dogma,99995,s7-supercomputer,Saint Vincent and the Grenadines,2019,15,463,False
4258,123456788,GitHub,99992,s11-supercomputer,Gambia,1987,9257,598,False
4259,123456776,Gen Power,99986,s2-supercomputer,Moldova,1974,4109,551,True
4260,123456789,Kirlosker Service Center,99980,s9-supercomputer,Bolivia,2014,7947,386,True
4261,123456776,My SQ Man,99998,s3-supercomputer,Guatemala,1977,7224,513,False
4262,123456780,Kulas Inc,99996,s8-supercomputer,Faroe Islands,1970,3268,466,False
4263,123456780,ABC Dogma,99987,s8-supercomputer,Philippines,1971,1074,470,False
4264,123456773,My SQ Man,99981,s5-supercomputer,Belize,1990,408,274,True
4265,123456770,My SQ Man,99998,s6-supercomputer,Greenland,1985,818,434,False
4266,123456788,Kulas Inc,99983,s10-supercomputer,Guinea-Bissau,1999,2258,382,True
4267,123456783,Name IT,99998,s9-supercomputer,Burkina Faso,1992,413,399,False
4268,123456779,Will LLC,99994,s6-supercomputer,British Virgin Islands,2018,1403,143,False
4269,123456787,My SQ Man,99987,s6-supercomputer,Turks and Caicos Islands,1988,6153,578,True
4270,123456770,Will LLC,99989,s10-supercomputer,Tonga,1999,4870,638,True
4271,123456786,Kulas Inc,99980,s6-supercomputer,Guyana,2017,856,464,True
4272,123456773,Super Sexy Dingo,99999,s10-supercomputer,New Caledonia,1980,9545,446,False
4273,123456775,SAS Web Tec,99997,s9-supercomputer,Tonga,1992,5919,56,True
4274,123456773,Super Sexy Dingo,99981,s2-supercomputer,Barbados,1984,2949,64,False
4275,123456773,Will LLC,99992,s7-supercomputer,Saint Lucia,1979,1494,674,True
4276,123456779,ABC Dogma,99985,s10-supercomputer,Korea,1983,2192,221,True
4277,123456784,ABC Dogma,99996,s9-supercomputer,United States Virgin Islands,2004,2343,504,False
4278,123456774,Kulas Inc,99993,s9-supercomputer,New Caledonia,2003,5319,477,False
4279,123456787,Kulas Inc,99991,s11-supercomputer,Aruba,1984,4307,315,False
4280,123456775,GitHub,99985,s1-supercomputer,Libyan Arab Jamahiriya,1980,6501,470,True
4281,123456783,Will LLC,99986,s3-supercomputer,Poland,2010,9257,326,False
4282,123456782,Will LLC,99997,s5-supercomputer,Pakistan,1985,2657,381,False
4283,123456773,Will LLC,99993,s11-supercomputer,Kyrgyz Republic,1990,4527,686,True
4284,123456789,Super Sexy Dingo,99995,s8-supercomputer,Zimbabwe,2009,522,642,False
4285,123456770,Super Sexy Dingo,99996,s2-supercomputer,New Zealand,2011,5933,690,False
4286,123456785,Super Sexy Dingo,99999,s1-supercomputer,Christmas Island,1999,714,194,False
4287,123456771,GitHub,99994,s4-supercomputer,Bermuda,1984,476,124,False
4288,123456771,Kirlosker Service Center,99985,s8-supercomputer,Saint Pierre and Miquelon,1986,1433,459,True
4289,123456771,SAS Web Tec,99997,s6-supercomputer,Morocco,2003,9348,404,True
4290,123456782,Pryianka Ji,99989,s6-supercomputer,Liberia,2013,5301,174,False
4291,123456780,ABC Dogma,99981,s1-supercomputer,Armenia,1985,7240,61,False
4292,123456783,Loolo INC,99990,s8-supercomputer,Qatar,2019,1349,551,True
4293,123456771,Loolo INC,99998,s5-supercomputer,Central African Republic,2009,5786,529,True
4294,123456772,Kirlosker Service Center,99994,s9-supercomputer,Qatar,1979,7163,457,False
4295,123456775,GitHub,99990,s10-supercomputer,Spain,1988,548,46,True
4296,123456771,Kirlosker Service Center,99996,s2-supercomputer,Bermuda,1995,4203,671,True
4297,123456786,Loolo INC,99992,s6-supercomputer,Holy See (Vatican City State),2004,6393,588,True
4298,123456772,GitHub,99992,s10-supercomputer,China,1990,2723,459,True
4299,123456772,Kulas Inc,99994,s11-supercomputer,Liechtenstein,1983,201,91,False
4300,123456788,GitHub,99983,s3-supercomputer,Antarctica (the territory South of 60 deg S),1992,4010,27,True
4301,123456786,GitHub,99983,s2-supercomputer,Indonesia,2014,8391,308,True
4302,123456788,My SQ Man,99981,s5-supercomputer,Kazakhstan,2008,2384,484,True
4303,123456778,GitHub,99995,s2-supercomputer,Croatia,2013,7833,127,False
4304,123456777,Kirlosker Service Center,99985,s11-supercomputer,Namibia,1980,4551,643,False
4305,123456774,Pryianka Ji,99989,s1-supercomputer,Mali,2019,9095,126,True
4306,123456788,My SQ Man,99994,s1-supercomputer,Niue,1975,5306,340,False
4307,123456785,Gen Power,99993,s2-supercomputer,Romania,1983,3822,158,False
4308,123456773,Kulas Inc,99985,s10-supercomputer,Bolivia,1978,3610,447,False
4309,123456783,Name IT,99986,s4-supercomputer,Turks and Caicos Islands,1992,2360,428,True
4310,123456777,Gen Power,99990,s10-supercomputer,Central African Republic,2014,1500,122,False
4311,123456788,Gen Power,99995,s1-supercomputer,Northern Mariana Islands,2006,5291,145,False
4312,123456778,Super Sexy Dingo,99991,s8-supercomputer,Kiribati,1996,6275,621,False
4313,123456770,Will LLC,99980,s10-supercomputer,Slovakia (Slovak Republic),1990,5791,659,False
4314,123456777,SAS Web Tec,99983,s2-supercomputer,Croatia,1976,116,46,True
4315,123456785,Kulas Inc,99982,s10-supercomputer,Cuba,1973,3553,117,True
4316,123456773,SAS Web Tec,99986,s8-supercomputer,Malta,2008,8585,293,True
4317,123456772,GitHub,99990,s10-supercomputer,Turks and Caicos Islands,1990,5654,100,True
4318,123456782,GitHub,99985,s7-supercomputer,Bosnia and Herzegovina,2003,2657,492,True
4319,123456783,GitHub,99989,s4-supercomputer,Saint Barthelemy,2007,2790,359,True
4320,123456788,Kirlosker Service Center,99992,s11-supercomputer,Thailand,2012,806,17,True
4321,123456780,ABC Dogma,99992,s2-supercomputer,Armenia,2015,5344,441,True
4322,123456789,My SQ Man,99982,s6-supercomputer,Ethiopia,2009,6842,122,False
4323,123456770,SAS Web Tec,99981,s10-supercomputer,India,1979,336,176,True
4324,123456786,Will LLC,99991,s9-supercomputer,Cote d'Ivoire,2006,4784,441,True
4325,123456776,My SQ Man,99985,s2-supercomputer,Spain,2013,7129,333,False
4326,123456775,Kulas Inc,99996,s3-supercomputer,Kiribati,1989,8469,183,False
4327,123456771,Will LLC,99981,s7-supercomputer,Armenia,2003,9368,630,False
4328,123456785,Will LLC,99998,s2-supercomputer,Saint Martin,2017,6334,334,False
4329,123456773,Will LLC,99996,s4-supercomputer,Germany,1978,4024,211,False
4330,123456782,Gen Power,99986,s8-supercomputer,Gibraltar,2015,5067,423,False
4331,123456785,Pryianka Ji,99983,s4-supercomputer,Antarctica (the territory South of 60 deg S),2014,3642,320,False
4332,123456775,Name IT,99997,s8-supercomputer,Cook Islands,2013,4965,463,True
4333,123456781,Name IT,99991,s10-supercomputer,Libyan Arab Jamahiriya,1988,8803,372,False
4334,123456770,Kulas Inc,99995,s2-supercomputer,Tokelau,2014,6084,621,False
4335,123456779,My SQ Man,99995,s11-supercomputer,Timor-Leste,2012,5949,698,True
4336,123456772,Will LLC,99980,s5-supercomputer,Tonga,2001,7594,517,True
4337,123456781,Gen Power,99980,s1-supercomputer,Madagascar,1986,1054,519,True
4338,123456788,ABC Dogma,99985,s4-supercomputer,Holy See (Vatican City State),2016,3709,194,False
4339,123456773,My SQ Man,99999,s10-supercomputer,Swaziland,1971,826,404,True
4340,123456771,Gen Power,99995,s6-supercomputer,Mozambique,1978,4869,116,True
4341,123456776,Name IT,99985,s1-supercomputer,Norfolk Island,1986,3519,621,False
4342,123456777,Kulas Inc,99994,s10-supercomputer,El Salvador,2017,2415,43,True
4343,123456787,Super Sexy Dingo,99989,s1-supercomputer,Moldova,1995,6200,694,False
4344,123456783,ABC Dogma,99983,s7-supercomputer,Bhutan,2003,7557,537,True
4345,123456775,ABC Dogma,99990,s5-supercomputer,Bermuda,2004,6926,641,True
4346,123456772,Will LLC,99990,s10-supercomputer,Austria,2018,1014,562,True
4347,123456777,Name IT,99993,s9-supercomputer,Kiribati,1981,6416,517,False
4348,123456770,Will LLC,99994,s5-supercomputer,Macedonia,2019,3200,566,False
4349,123456786,Loolo INC,99987,s6-supercomputer,Japan,2015,4585,533,True
4350,123456776,Super Sexy Dingo,99982,s2-supercomputer,Marshall Islands,2009,194,608,True
4351,123456779,Kirlosker Service Center,99995,s2-supercomputer,Comoros,2019,4760,648,True
4352,123456788,Gen Power,99985,s8-supercomputer,Norfolk Island,1978,2256,325,False
4353,123456777,GitHub,99998,s9-supercomputer,British Virgin Islands,2014,7202,97,True
4354,123456770,Name IT,99998,s4-supercomputer,Equatorial Guinea,1994,4121,43,True
4355,123456773,Name IT,99995,s3-supercomputer,United States Minor Outlying Islands,1993,5661,201,False
4356,123456780,SAS Web Tec,99994,s1-supercomputer,Tunisia,1985,7853,221,False
4357,123456775,SAS Web Tec,99997,s5-supercomputer,Luxembourg,1983,5880,551,True
4358,123456783,Loolo INC,99996,s2-supercomputer,Liberia,1986,6258,443,True
4359,123456779,Kirlosker Service Center,99998,s5-supercomputer,Chile,1987,8204,636,False
4360,123456773,My SQ Man,99991,s8-supercomputer,Taiwan,2018,5202,281,False
4361,123456774,Name IT,99981,s9-supercomputer,Tunisia,1998,3221,177,False
4362,123456779,GitHub,99995,s7-supercomputer,Timor-Leste,1971,9103,672,True
4363,123456775,Loolo INC,99981,s2-supercomputer,Croatia,2009,6975,12,True
4364,123456771,My SQ Man,99999,s9-supercomputer,Ukraine,1995,2693,652,False
4365,123456772,Super Sexy Dingo,99999,s8-supercomputer,Syrian Arab Republic,2009,6785,17,False
4366,123456786,Kulas Inc,99981,s2-supercomputer,Guinea-Bissau,2000,6758,637,True
4367,123456787,Loolo INC,99989,s8-supercomputer,Czech Republic,1970,9713,530,False
4368,123456783,Loolo INC,99985,s3-supercomputer,Senegal,1994,7587,523,False
4369,123456772,Kulas Inc,99985,s1-supercomputer,Anguilla,2016,2245,365,True
4370,123456773,Super Sexy Dingo,99987,s1-supercomputer,Algeria,1990,1377,641,False
4371,123456777,Pryianka Ji,99985,s6-supercomputer,Niue,2010,578,305,False
4372,123456772,GitHub,99981,s8-supercomputer,Marshall Islands,1980,6871,373,False
4373,123456779,Loolo INC,99994,s10-supercomputer,Palau,2010,9413,491,True
4374,123456783,Super Sexy Dingo,99993,s5-supercomputer,Eritrea,2006,8009,200,True
4375,123456774,Super Sexy Dingo,99980,s9-supercomputer,American Samoa,1994,2523,43,True
4376,123456771,My SQ Man,99985,s5-supercomputer,Equatorial Guinea,2012,6013,667,True
4377,123456776,Pryianka Ji,99999,s6-supercomputer,Kenya,1986,3769,492,True
4378,123456782,Gen Power,99982,s5-supercomputer,Pakistan,1986,1868,505,True
4379,123456787,Name IT,99992,s3-supercomputer,Martinique,1989,6586,168,False
4380,123456787,Kirlosker Service Center,99999,s6-supercomputer,Mexico,1996,5261,272,True
4381,123456787,ABC Dogma,99981,s2-supercomputer,Italy,1970,9944,362,True
4382,123456771,Will LLC,99999,s4-supercomputer,Libyan Arab Jamahiriya,2010,7567,470,False
4383,123456781,Kulas Inc,99996,s1-supercomputer,Saint Lucia,1993,9585,199,True
4384,123456788,Kirlosker Service Center,99987,s1-supercomputer,Saint Kitts and Nevis,1993,4566,194,True
4385,123456770,Super Sexy Dingo,99997,s4-supercomputer,Sierra Leone,2019,5888,549,False
4386,123456771,Name IT,99985,s1-supercomputer,Philippines,2000,429,394,False
4387,123456774,My SQ Man,99982,s6-supercomputer,Palau,1992,2310,54,False
4388,123456781,Gen Power,99995,s7-supercomputer,Swaziland,2006,7740,116,False
4389,123456772,Will LLC,99989,s8-supercomputer,Western Sahara,2016,4705,453,False
4390,123456789,Loolo INC,99983,s10-supercomputer,Netherlands,2008,5954,27,True
4391,123456782,My SQ Man,99980,s7-supercomputer,Turkey,1977,101,516,False
4392,123456778,My SQ Man,99991,s2-supercomputer,Ukraine,2013,236,225,True
4393,123456785,Gen Power,99987,s9-supercomputer,Vanuatu,1970,7124,399,False
4394,123456777,Name IT,99999,s7-supercomputer,Luxembourg,1995,6748,292,True
4395,123456782,My SQ Man,99994,s1-supercomputer,Nigeria,2000,6093,461,False
4396,123456775,Name IT,99992,s1-supercomputer,Palau,1995,8899,600,True
4397,123456779,Loolo INC,99997,s8-supercomputer,Tunisia,1977,3191,307,True
4398,123456782,ABC Dogma,99990,s4-supercomputer,Nepal,1978,3372,226,False
4399,123456774,Gen Power,99982,s2-supercomputer,Burkina Faso,1984,2356,290,True
4400,123456776,Pryianka Ji,99985,s6-supercomputer,Barbados,1982,8731,163,True
4401,123456783,Kirlosker Service Center,99981,s4-supercomputer,Eritrea,1994,9153,91,False
4402,123456772,My SQ Man,99980,s1-supercomputer,American Samoa,2000,325,420,False
4403,123456780,Will LLC,99985,s2-supercomputer,Cambodia,2000,7228,94,True
4404,123456789,My SQ Man,99981,s1-supercomputer,Tuvalu,1972,9182,31,False
4405,123456783,My SQ Man,99999,s9-supercomputer,Ethiopia,2010,674,204,False
4406,123456782,Gen Power,99983,s5-supercomputer,Qatar,2011,774,490,False
4407,123456776,Pryianka Ji,99999,s5-supercomputer,Tajikistan,2013,9525,127,False
4408,123456787,SAS Web Tec,99990,s3-supercomputer,Macao,1986,8079,480,False
4409,123456789,Pryianka Ji,99997,s8-supercomputer,Gabon,1981,2081,646,True
4410,123456788,Loolo INC,99999,s10-supercomputer,Montserrat,2012,7574,315,True
4411,123456787,ABC Dogma,99997,s1-supercomputer,Togo,1993,5364,624,True
4412,123456788,Gen Power,99980,s4-supercomputer,Spain,1977,5301,512,False
4413,123456783,My SQ Man,99997,s8-supercomputer,Gabon,1971,2883,437,True
4414,123456773,GitHub,99989,s5-supercomputer,Guinea-Bissau,1997,6664,690,False
4415,123456770,Will LLC,99989,s6-supercomputer,Nauru,1986,196,607,True
4416,123456771,GitHub,99985,s5-supercomputer,Montenegro,1992,9286,602,True
4417,123456771,Loolo INC,99980,s11-supercomputer,Andorra,2013,3564,35,True
4418,123456788,Name IT,99985,s11-supercomputer,Portugal,1973,7462,193,False
4419,123456777,Loolo INC,99982,s9-supercomputer,Liberia,1971,4149,134,False
4420,123456777,ABC Dogma,99992,s11-supercomputer,Mayotte,1988,9203,66,False
4421,123456773,ABC Dogma,99987,s11-supercomputer,Venezuela,2001,7866,184,False
4422,123456778,GitHub,99982,s3-supercomputer,Nauru,1982,8519,149,False
4423,123456782,Kirlosker Service Center,99994,s1-supercomputer,Montenegro,1995,46,674,True
4424,123456785,Kirlosker Service Center,99993,s11-supercomputer,Cocos (Keeling) Islands,1987,9593,325,True
4425,123456774,Will LLC,99980,s1-supercomputer,Aruba,1998,1977,588,True
4426,123456782,Loolo INC,99996,s7-supercomputer,Antarctica (the territory South of 60 deg S),1999,678,36,True
4427,123456784,Gen Power,99991,s9-supercomputer,Grenada,2013,2019,91,True
4428,123456781,My SQ Man,99981,s2-supercomputer,Luxembourg,1981,2714,330,True
4429,123456780,Kulas Inc,99990,s5-supercomputer,Italy,1977,4965,510,False
4430,123456786,GitHub,99993,s9-supercomputer,Colombia,2008,4438,564,False
4431,123456780,My SQ Man,99981,s4-supercomputer,Benin,1986,7122,272,True
4432,123456775,Will LLC,99981,s6-supercomputer,Moldova,1994,5444,373,True
4433,123456780,Kirlosker Service Center,99999,s8-supercomputer,Belize,2013,1881,397,True
4434,123456773,ABC Dogma,99999,s5-supercomputer,Brunei Darussalam,2018,2796,536,False
4435,123456785,ABC Dogma,99985,s4-supercomputer,Luxembourg,2015,1453,292,False
4436,123456776,ABC Dogma,99990,s10-supercomputer,Uruguay,2013,3576,659,False
4437,123456781,GitHub,99987,s3-supercomputer,Lesotho,1991,3351,362,False
4438,123456775,Name IT,99999,s11-supercomputer,Bermuda,1985,8208,335,True
4439,123456787,Pryianka Ji,99998,s3-supercomputer,Ukraine,1998,2045,630,True
4440,123456779,Loolo INC,99994,s8-supercomputer,Bulgaria,1976,601,601,False
4441,123456783,GitHub,99981,s8-supercomputer,Angola,2007,2512,664,False
4442,123456785,SAS Web Tec,99995,s9-supercomputer,Myanmar,1982,949,382,False
4443,123456770,Pryianka Ji,99997,s2-supercomputer,Slovakia (Slovak Republic),1976,6527,595,True
4444,123456770,SAS Web Tec,99991,s6-supercomputer,Gabon,1991,3554,546,True
4445,123456783,Pryianka Ji,99999,s9-supercomputer,Mayotte,1980,7851,324,False
4446,123456789,Will LLC,99996,s11-supercomputer,Greenland,1974,5190,131,True
4447,123456788,Kirlosker Service Center,99990,s3-supercomputer,Iraq,1984,2555,218,True
4448,123456786,Super Sexy Dingo,99980,s11-supercomputer,Gambia,1992,4603,484,True
4449,123456777,Gen Power,99999,s3-supercomputer,Latvia,2008,9242,476,False
4450,123456779,Kulas Inc,99992,s9-supercomputer,Croatia,1989,8511,698,True
4451,123456770,Super Sexy Dingo,99986,s11-supercomputer,Guyana,2014,9490,571,True
4452,123456778,Gen Power,99989,s3-supercomputer,French Southern Territories,2016,9064,27,True
4453,123456784,My SQ Man,99994,s2-supercomputer,Panama,1996,85,615,True
4454,123456777,Kulas Inc,99999,s3-supercomputer,Croatia,2008,569,171,True
4455,123456779,Super Sexy Dingo,99991,s11-supercomputer,Liberia,1995,7860,544,False
4456,123456774,GitHub,99983,s6-supercomputer,Gabon,2005,585,640,False
4457,123456770,My SQ Man,99986,s7-supercomputer,Cote d'Ivoire,1990,2620,315,False
4458,123456770,My SQ Man,99980,s10-supercomputer,Antigua and Barbuda,1996,811,581,True
4459,123456788,Name IT,99987,s4-supercomputer,Bolivia,1999,842,479,False
4460,123456788,Name IT,99998,s7-supercomputer,Macedonia,2005,5329,630,False
4461,123456771,Loolo INC,99994,s10-supercomputer,Denmark,1993,8088,409,False
